contentid,roomcode,roomtitle,roomcount,available_count,base_person,max_person,offseasonminfee,offseasonmaxfee,peakseasonminfee,peakseasonmaxfee,roombathfacility,roombath,roomhometheater,roomaircondition,roomtv,roompc,roomcable,roominternet,roomrefrigerator,roomtoiletries,roomsofa,roomcook,roomtable,roomhairdryer,roomimg1,roomimg1_alt,roomimg2,roomimg2_alt,roomimg3,roomimg3_alt
1830621,38342,Deluxe Family,23,16,2,6,262000,277000,300000,333000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
1830621,38344,Residence,20,6,2,5,242000,276000,279000,325000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
1830621,38347,Presidential Suite,1,1,2,2,990000,1019000,1019000,1065000,1,1,,1,1,1,1,1,1,1,1,1,1,1,,,,,,
1830621,38340,Twin,39,23,2,3,220000,237000,226000,252000,1,,,1,1,1,1,1,1,1,,1,1,1,,,,,,
1830621,38343,Ondol Suite,2,1,3,4,440000,453000,465000,505000,1,,,1,1,,1,1,1,1,,,1,1,,,,,,
1830621,38346,Suite,3,3,2,3,440000,464000,472000,508000,1,,,1,1,1,1,1,1,1,1,,1,1,,,,,,
143112,2866,슈페리어싱글(*1인기준),16,8,1,4,96900,128900,105900,117900,1,,,1,1,,1,1,1,1,1,,1,1,,,,,,
143112,2867,디럭스 더블,76,40,2,2,40500,77500,60500,94500,1,1,,1,1,,1,1,1,1,1,,1,1,,,,,,
143112,2868,디럭스 트윈,28,13,2,2,64900,111900,112900,148900,1,1,,1,1,,1,1,1,1,,,1,1,,,,,,
143112,2873,주니어 스위트,2,2,2,3,65100,102100,76100,101100,1,1,,1,1,,1,1,1,1,1,,1,1,,,,,,
142722,7469,스탠다드 더블,133,85,2,7,250000,266000,292000,325000,1,1,,1,1,,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/44/1359344_image2_1.jpg,서울 마포구_베스트웨스턴 프리미어 서울가든호텔_스탠다드 더블_3,http://tong.visitkorea.or.kr/cms/resource/42/1359342_image2_1.jpg,서울 마포구_베스트웨스턴 프리미어 서울가든호텔_스탠다드 더블_2,http://tong.visitkorea.or.kr/cms/resource/46/1359346_image2_1.jpg,서울 마포구_베스트웨스턴 프리미어 서울가든호텔_스탠다드 더블_4
142722,7471,스탠다드 테라스 더블,12,5,2,6,270000,283000,309000,343000,1,1,,1,1,,1,1,1,1,,,1,1,,,,,,
142722,7468,스탠다드 트윈,191,24,2,4,270000,310000,282000,323000,1,1,,1,1,,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/51/1359351_image2_1.jpg,서울 마포구_베스트웨스턴 프리미어 서울가든호텔_스탠다드 트윈_2,http://tong.visitkorea.or.kr/cms/resource/53/1359353_image2_1.jpg,서울 마포구_베스트웨스턴 프리미어 서울가든호텔_스탠다드 트윈_3,http://tong.visitkorea.or.kr/cms/resource/55/1359355_image2_1.jpg,서울 마포구_베스트웨스턴 프리미어 서울가든호텔_스탠다드 트윈_4
142722,7473,프리미어 스위트(더블/트윈),5,3,2,2,500000,544000,529000,540000,1,1,,1,1,,1,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/61/1359361_image2_1.jpg,서울 마포구_베스트웨스턴 프리미어 서울가든호텔_코너 스위트_1,http://tong.visitkorea.or.kr/cms/resource/63/1359363_image2_1.jpg,서울 마포구_베스트웨스턴 프리미어 서울가든호텔_코너 스위트_2,http://tong.visitkorea.or.kr/cms/resource/64/1359364_image2_1.jpg,서울 마포구_베스트웨스턴 프리미어 서울가든호텔_코너 스위트_3
142722,7474,가든 스위트,1,0,2,5,1500000,1526000,1535000,1546000,1,1,,1,1,,1,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/70/1359370_image2_1.jpg,서울 마포구_베스트웨스턴 프리미어 서울가든호텔_가든 스위트_3,http://tong.visitkorea.or.kr/cms/resource/69/1359369_image2_1.jpg,서울 마포구_베스트웨스턴 프리미어 서울가든호텔_가든 스위트_2,http://tong.visitkorea.or.kr/cms/resource/73/1359373_image2_1.jpg,서울 마포구_베스트웨스턴 프리미어 서울가든호텔_가든 스위트_5
142722,45801,스탠다드 테라스 트윈,4,0,2,5,290000,313000,312000,349000,1,1,,1,1,,1,1,1,1,,,1,1,,,,,,
142722,45802,스탠다드 패밀리 트윈,6,3,2,2,300000,313000,314000,323000,1,1,,1,1,,1,1,1,1,,,1,1,,,,,,
142722,45803,스탠다드 트리플,8,4,3,6,300000,319000,342000,350000,1,1,,1,1,,1,1,1,1,,,1,1,,,,,,
142722,7475,디럭스(더블/트윈),10,1,2,7,400000,427000,430000,436000,1,1,,1,1,,1,1,1,1,1,,1,1,,,,,,
142722,48069,스탠다드 쿼드,2,1,4,5,330000,338000,351000,386000,1,1,,1,1,,1,1,1,1,,,1,1,,,,,,
143106,32291,DELUXE TWIN,17,8,2,2,340000,370000,378000,427000,1,,,1,1,,1,1,1,1,,,,1,,,,,,
143106,32293,SUPERIOR ,4,0,2,4,300000,336000,341000,384000,1,,,1,1,,1,1,1,1,,,,1,,,,,,
143106,33216,PREMIER TWIN ,9,5,2,4,360000,378000,400000,446000,1,,,1,1,,1,1,1,1,,,,1,http://tong.visitkorea.or.kr/cms/resource/15/1378115_image2_1.jpg,인천 중구_베스트웨스턴 프리미어 인천에어포트호텔_프리미어 트윈_1,http://tong.visitkorea.or.kr/cms/resource/17/1378117_image2_1.jpg,인천 중구_베스트웨스턴 프리미어 인천에어포트호텔_프리미어 트윈_3,http://tong.visitkorea.or.kr/cms/resource/16/1378116_image2_1.jpg,인천 중구_베스트웨스턴 프리미어 인천에어포트호텔_프리미어 트윈_2
143106,32287,PREMIER  SUITE,19,11,2,7,600000,637000,641000,670000,1,,,1,1,,1,1,1,1,,,,1,http://tong.visitkorea.or.kr/cms/resource/21/1378121_image2_1.jpg,인천 중구_베스트웨스턴 프리미어 인천에어포트호텔_프리미어 스위트_3,http://tong.visitkorea.or.kr/cms/resource/22/1378122_image2_1.jpg,인천 중구_베스트웨스턴 프리미어 인천에어포트호텔_프리미어 스위트_4,http://tong.visitkorea.or.kr/cms/resource/19/1378119_image2_1.jpg,인천 중구_베스트웨스턴 프리미어 인천에어포트호텔_프리미어 스위트_1
143106,33296,PREMIER DOUBLE,17,5,2,4,360000,382000,393000,439000,1,,,1,1,,1,1,1,1,,,,1,http://tong.visitkorea.or.kr/cms/resource/11/1378111_image2_1.jpg,인천 중구_베스트웨스턴 프리미어 인천에어포트호텔_프리미어 더블_1,http://tong.visitkorea.or.kr/cms/resource/13/1378113_image2_1.jpg,인천 중구_베스트웨스턴 프리미어 인천에어포트호텔_프리미어 더블_3,http://tong.visitkorea.or.kr/cms/resource/12/1378112_image2_1.jpg,인천 중구_베스트웨스턴 프리미어 인천에어포트호텔_프리미어 더블_2
143106,32294,ONDOL (DOUBLE/TWIN),14,7,2,3,340000,389000,367000,400000,1,,,1,1,,1,1,1,1,,,,1,,,,,,
143106,48525,DELUXE TRIPLE,19,4,3,5,380000,385000,424000,470000,1,,,1,1,,1,1,1,1,,,,1,,,,,,
143106,56241,EXECUTIVE TWIN ,19,1,16,18,400000,449000,431000,462000,1,,,1,1,,1,1,1,1,,,,1,,,,,,
2770436,54981,스탠다드 더블,11,3,2,7,200000,234000,237000,282000,,,,,,,,,,,,,,,,,,,,
2770436,54982,스탠다드 트윈,10,9,2,3,210000,245000,234000,255000,,,,,,,,,,,,,,,,,,,,
2770436,54983,레지던스 더블,19,17,2,3,200000,225000,210000,222000,,,,,,,,,,,,,,,,,,,,
2770436,54984,온돌,15,4,2,6,220000,251000,268000,297000,,,,,,,,,,,,,,,,,,,,
2770436,54985,슈페리어 트윈,19,1,2,7,270000,298000,284000,315000,,,,,,,,,,,,,,,,,,,,
2770436,54986,코너 스위트,17,6,3,8,400000,409000,437000,485000,,,,,,,,,,,,,,,,,,,,
2770436,54987,주니어 스위트,17,9,3,6,500000,515000,513000,522000,,,,,,,,,,,,,,,,,,,,
2770436,54988,온돌 스위트,4,0,3,7,500000,536000,524000,567000,,,,,,,,,,,,,,,,,,,,
2770436,54989,슈페리어 스위트,13,13,3,6,600000,649000,618000,664000,,,,,,,,,,,,,,,,,,,,
2770436,54990,프레지덴셜 스위트,11,11,3,4,800000,845000,820000,836000,,,,,,,,,,,,,,,,,,,,
761536,49317,Deluxe Double/Twin,10,5,2,4,99000,120000,120000,140000,1,1,,1,1,,1,1,1,1,,,1,1,,,,,,
761536,50854,Deluxe Triple/Family Twin,7,7,3,8,125000,145000,145000,165000,1,1,,1,1,,1,1,1,1,,,1,1,,,,,,
761536,50856,Suite,18,14,2,3,180000,200000,196000,231000,1,1,,1,1,,1,1,1,1,1,,1,1,,,,,,
2651240,50966,스탠다드 더블(시티뷰),16,8,2,7,60500,77500,108500,129500,1,,,1,1,,1,1,1,1,,,,1,,,,,,
2651240,50967,스탠다드 더블(오션뷰),18,3,2,4,48400,83400,96400,106400,1,,,1,1,,1,1,1,1,,,,1,,,,,,
2651240,50968,스탠다드 트윈(시티뷰),19,10,2,6,89800,127800,123800,154800,1,,,1,1,,1,1,1,1,,,,1,,,,,,
2651240,50969,스탠다드 온돌,15,9,2,3,89600,102600,134600,139600,1,,,1,1,,1,1,1,1,,,,1,,,,,,
2651240,50970,패밀리 트윈(시티뷰),10,1,2,6,61100,96100,84100,103100,1,,,1,1,,1,1,1,1,,,,1,,,,,,
2651240,50971,패밀리 트윈(오션뷰),2,2,2,2,40900,47900,57900,96900,1,,,1,1,,1,1,1,1,,,,1,,,,,,
2651240,50972,디럭스 더블(시티뷰),15,2,2,6,52800,79800,85800,108800,1,,,1,1,,1,1,1,1,,,,1,,,,,,
2651240,50973,디럭스 패밀리(측면 바다뷰),7,3,2,5,48300,79300,84300,100300,1,,,1,1,,1,1,1,1,,,,1,,,,,,
2651240,50974,스위트온돌(측면 바다뷰),19,3,2,7,70700,94700,85700,107700,1,,,1,1,,1,1,1,1,,,,1,,,,,,
2651240,50975,스위트 오션(측면 바다뷰),7,3,2,7,82700,117700,129700,149700,1,,,1,1,,1,1,1,1,1,,,1,,,,,,
2783515,55242,Standard Double,6,6,2,7,25100,41100,34100,47100,1,,,1,1,1,1,1,1,1,1,,1,1,,,,,,
2783515,55243,Standard Twin,9,3,3,8,58900,101900,97900,112900,1,,,1,1,1,,1,1,1,,,1,1,,,,,,
2783515,55244,Deluxe Family Twin,1,0,3,7,78300,123300,87300,117300,1,,,1,1,1,,1,1,1,,,1,1,,,,,,
2783515,55245,Deluxe Premier Double,17,17,2,3,81000,118000,118000,129000,1,,,1,1,1,,1,1,1,,,1,1,,,,,,
2783515,55246,Deluxe Family Premier,5,5,4,4,90000,104000,107000,156000,,,,1,1,1,,,1,1,,,1,1,,,,,,
2783515,55247,Suite Premier Suite,6,6,3,7,54000,96000,71000,105000,1,,,1,1,1,,1,1,1,,,1,1,,,,,,
2783515,55248,Suite Royal Suite,11,8,2,6,29600,55600,53600,68600,1,,,1,1,1,,1,1,1,,,1,1,,,,,,
398132,19432,글라디올러스,1,0,2,5,51300,86300,95300,108300,1,,,1,1,,1,,1,1,,1,1,,,,,,,
398132,19433,아도니스(복층),1,1,2,2,96700,144700,142700,168700,1,,,1,1,,1,,1,1,1,1,1,,,,,,,
398132,19441,칼미아(복층),1,0,2,6,78500,90500,116500,135500,1,,,1,1,,1,,1,1,,1,1,,http://tong.visitkorea.or.kr/cms/resource/06/1893406_image2_1.jpg,경기_양평_베아트리체 펜션05,http://tong.visitkorea.or.kr/cms/resource/05/1893405_image2_1.jpg,경기_양평_베아트리체 펜션04,http://tong.visitkorea.or.kr/cms/resource/04/1893404_image2_1.jpg,경기_양평_베아트리체 펜션03
398132,25790,루피나스,1,0,4,8,95700,107700,122700,145700,1,,,1,1,,1,,1,1,1,1,1,,,,,,,
136638,35275,[타워콘도] 스탠다드A 온돌,14,12,4,8,46400,71400,87400,111400,1,,,1,1,,1,,1,1,1,1,1,,,,,,,
136638,51976,[타워콘도] 스탠다드A 트윈/더블,5,1,4,8,35500,67500,63500,89500,1,,,1,1,,1,,1,1,1,1,1,,,,,,,
136638,51977,[타워콘도] 패밀리A 온돌,17,7,5,6,99600,145600,107600,147600,1,,,1,1,,1,,1,1,1,1,1,,,,,,,
136638,51979,[빌라콘도] 스탠다드B 온돌L/H,4,0,5,7,69800,107800,100800,122800,1,,,1,1,,1,,1,1,1,1,1,,,,,,,
136638,51978,[타워콘도] 패밀리A 트윈/더블,4,0,5,7,93300,107300,120300,152300,1,,,1,1,,1,,1,1,1,1,1,,,,,,,
136638,51981,[빌라콘도] 패밀리B L/H,16,2,6,9,88800,108800,111800,153800,1,,,1,1,,1,,1,1,1,1,1,,,,,,,
136638,51983,[빌라콘도] 스위트,13,8,6,9,65800,107800,105800,153800,1,,,1,1,,1,,1,1,1,1,1,,,,,,,
2811461,55758,스탠다드킹,29,14,2,7,79300,124300,104300,146300,1,,,1,1,1,,1,1,1,1,,1,1,,,,,,
2811461,55759,디럭스킹,9,2,2,6,24400,45400,37400,48400,1,1,,1,1,1,,1,1,1,1,,1,1,,,,,,
2811461,55760,오션뷰킹,18,11,2,4,35800,54800,67800,97800,1,1,,1,1,1,,1,1,1,1,,1,1,,,,,,
2811461,55761,패밀리킹,3,3,3,8,24900,70900,58900,99900,1,1,,1,1,1,,1,1,1,1,,1,1,,,,,,
2811461,55762,오션뷰 패밀리킹,6,2,3,6,28400,63400,44400,70400,1,1,,1,1,1,,1,1,1,1,,1,1,,,,,,
2811461,55763,스위트더블,2,2,2,2,48000,53000,85000,125000,1,1,,1,1,1,,1,1,1,1,,1,1,,,,,,
1836470,38760,B,6,0,2,2,120000,150000,210000,230000,1,,,1,1,,,1,1,1,,1,,1,,,,,http://tong.visitkorea.or.kr/cms/resource/93/1836493_image2_1.JPG,충남_태안군_베이브리즈가족호텔_B_3
1836470,38761,C,3,0,4,7,140000,170000,260000,280000,1,,,1,1,,,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/91/1836491_image2_1.JPG,충남_태안군_베이브리즈가족호텔_C_1,http://tong.visitkorea.or.kr/cms/resource/90/1836490_image2_1.JPG,충남_태안군_베이브리즈가족호텔_C_6,http://tong.visitkorea.or.kr/cms/resource/89/1836489_image2_1.JPG,충남_태안군_베이브리즈가족호텔_C_7
1836470,38763,E,2,1,4,5,200000,240000,300000,340000,1,,,1,1,,,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/81/1836481_image2_1.JPG,충남_태안군_베이브리즈가족호텔_E_5,http://tong.visitkorea.or.kr/cms/resource/80/1836480_image2_1.JPG,충남_태안군_베이브리즈가족호텔_E_6,http://tong.visitkorea.or.kr/cms/resource/79/1836479_image2_1.JPG,충남_태안군_베이브리즈가족호텔_E_8
1836470,38764,F,3,0,4,6,230000,270000,350000,370000,1,,,1,1,,,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/77/1836477_image2_1.JPG,충남_태안군_베이브리즈가족호텔_F_2,http://tong.visitkorea.or.kr/cms/resource/76/1836476_image2_1.JPG,충남_태안군_베이브리즈가족호텔_F_4,http://tong.visitkorea.or.kr/cms/resource/75/1836475_image2_1.JPG,충남_태안군_베이브리즈가족호텔_F_5
1836470,38762,D,1,0,4,6,180000,210000,280000,310000,1,,,1,1,,,1,1,1,,1,,1,http://tong.visitkorea.or.kr/cms/resource/87/1836487_image2_1.JPG,충남_태안군_베이브리즈가족호텔_D_2,http://tong.visitkorea.or.kr/cms/resource/86/1836486_image2_1.JPG,충남_태안군_베이브리즈가족호텔_D_3,http://tong.visitkorea.or.kr/cms/resource/84/1836484_image2_1.JPG,충남_태안군_베이브리즈가족호텔_D_4
1836470,38759,A,15,3,2,6,100000,130000,160000,180000,1,,,1,1,,,1,1,1,,1,,1,http://tong.visitkorea.or.kr/cms/resource/99/1836499_image2_1.JPG,충남_태안군_베이브리즈가족호텔_A_1,http://tong.visitkorea.or.kr/cms/resource/98/1836498_image2_1.JPG,충남_태안군_베이브리즈가족호텔_A_2,http://tong.visitkorea.or.kr/cms/resource/97/1836497_image2_1.JPG,충남_태안군_베이브리즈가족호텔_A_3
2755497,54343,스튜디오 더블,3,3,2,6,237600,277200,356400,396000,1,,,1,1,,,1,1,,1,1,1,1,,,,,,
2755497,54344,스튜디오 트윈,3,1,2,3,237600,277200,356400,396000,1,,,1,1,,,1,1,,1,1,1,1,,,,,,
2755497,54345,스튜디오 스위트,2,0,2,4,297000,346500,445500,495000,1,,,1,1,,,1,1,,1,1,1,1,,,,,,
2755497,54346,힐스위트,4,0,4,8,462000,539000,693000,770000,1,,,1,1,,,1,1,,1,1,1,1,,,,,,
2755497,54347,베이스위트,4,3,4,9,594000,693000,891000,990000,1,,,1,1,,,1,1,,1,1,1,1,,,,,,
2755497,54348,허니문빌라,4,3,2,4,594000,693000,891000,990000,1,,1,1,1,,,1,1,,1,1,1,1,,,,,,
2755497,54349,퍼시픽빌라,4,1,4,7,514800,600600,772200,858000,1,,,1,1,,,1,1,,1,1,1,1,,,,,,
2755497,54350,오션빌라,4,2,4,5,792000,924000,1188000,1320000,1,1,,1,1,,,1,1,,1,1,1,1,,,,,,
2755497,54351,더캐슬,1,1,6,11,1386000,1617000,2079000,2310000,1,1,1,1,1,,,1,1,,1,1,1,1,,,,,,
2595669,581149,스탠다드 트윈룸,18,16,1,1,88000,110000,93000,110000,1,1,,1,1,1,1,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/04/2630504_image2_1.jpg,광주_서구_벤처 비즈니스 호텔(유한회사 벤처)_스탠다드트윈13,http://tong.visitkorea.or.kr/cms/resource/99/2630499_image2_1.jpg,광주_서구_벤처 비즈니스 호텔(유한회사 벤처)_스탠다드트윈09,http://tong.visitkorea.or.kr/cms/resource/96/2630496_image2_1.jpg,광주_서구_벤처 비즈니스 호텔(유한회사 벤처)_스탠다드트윈06
2498993,47222,토토,1,1,2,3,80000,110000,150000,161000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
2498993,47224,게스트in,1,1,4,6,200000,250000,350000,388000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
2498993,48502,아롱다롱,1,1,2,2,70000,100000,130000,157000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
2498993,48503,두리두리,1,0,2,7,80000,110000,150000,178000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
2498993,48504,알콩다락방 / 소곤다락방,2,0,2,3,90000,120000,170000,189000,,,,1,1,,1,1,1,1,,1,1,1,,,,,,
2498993,52560,빌라인빌라,1,1,4,6,140000,180000,250000,287000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
3113878,92936,비즈니스룸,30,7,2,6,20000000,20012000,20005000,20025000,1,,,1,1,,,1,1,1,,,,1,http://tong.visitkorea.or.kr/cms/resource/82/3114082_image2_1.jpg,벤틀리비지니스호텔(수정본)_비즈니스룸1,http://tong.visitkorea.or.kr/cms/resource/83/3114083_image2_1.jpg,벤틀리비지니스호텔(수정본)_비즈니스룸2,,
2718006,54047,스탠다드 패밀리트윈 오션뷰,24,7,2,6,79000,99000,99000,119000,1,,,1,1,,1,1,1,1,1,,1,1,,,,,,
2718006,54048,디럭스 퀸 부분오션뷰,4,2,2,5,89000,109000,109000,129000,1,,,1,1,,1,1,1,1,1,,1,1,,,,,,
2718006,54049,디럭스 패밀리트윈 오션프론트뷰,7,0,2,7,109000,129000,139000,159000,1,,,1,1,,1,1,1,1,1,,1,1,,,,,,
2718006,54050,스위트 2베드룸 시티뷰,3,1,4,7,149000,169000,199000,219000,1,,,1,1,,1,1,1,1,1,,1,1,,,,,,
2718006,54051,스위트 2베드룸 오션파노라마뷰,7,7,4,8,179000,199000,229000,249000,1,,,1,1,,1,1,1,1,1,,1,1,,,,,,
2718006,54046,스탠다드 퀸 오션뷰,12,4,2,5,79000,99000,99000,119000,1,,,1,1,,1,1,1,1,1,,1,1,,,,,,
2718006,54045,스탠다드 퀸 시티뷰,5,4,2,2,69000,89000,89000,99000,1,,,1,1,,1,1,1,1,1,,1,1,,,,,,
3049864,21533,401호,1,0,2,3,90000,160000,220000,250000,1,,,1,1,,,1,1,1,,1,1,,,,,,,
143156,13048,더블룸,9,3,2,3,98800,133800,146800,193800,1,1,,1,1,,1,1,1,1,,,1,1,,,,,,
143156,34279,트윈룸,1,0,2,6,81800,108800,127800,164800,1,1,,1,1,,1,1,1,1,,,1,1,,,,,,
1954014,41973,핑크,1,1,5,5,90000,150000,180000,220000,1,,,1,1,,1,1,1,1,,1,1,1,http://tong.visitkorea.or.kr/cms/resource/04/1954004_image2_1.jpg,벨루스로즈펜션_스탠다드더블,,,,
1954014,41974,로맨틱,1,1,2,2,80000,130000,180000,210000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,http://tong.visitkorea.or.kr/cms/resource/07/1954007_image2_1.jpg,벨루스로즈펜션_디럭스더블3
1954014,43349,그린,1,0,4,7,110000,160000,210000,223000,1,,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/08/1954008_image2_1.jpg,벨루스로즈펜션_패밀리1,,,,
1954014,43350,화이트,1,0,2,4,80000,130000,180000,199000,1,,,1,1,,1,1,1,1,,1,1,1,http://tong.visitkorea.or.kr/cms/resource/03/1954003_image2_1.JPG,벨루스로즈펜션_디럭스더블1,,,,
1954014,43351,퍼플,1,1,2,6,70000,120000,170000,177000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
1954014,43352,큐티,1,0,2,4,70000,120000,170000,191000,1,,,1,1,,1,1,1,1,,1,1,1,http://tong.visitkorea.or.kr/cms/resource/05/1954005_image2_1.JPG,벨루스로즈펜션_디럭스더블2,,,,
1954014,43353,레드,1,1,2,2,70000,120000,170000,192000,1,,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/04/1954004_image2_1.jpg,벨루스로즈펜션_스탠다드더블,,,,
137992,1512,[노블동] 벨,1,1,6,6,520000,560000,536000,574000,1,1,,1,1,,1,1,1,1,1,1,1,1,,,,,,
137992,1513,[독채] 마몽드,1,1,2,7,320000,380000,354000,389000,1,1,,1,1,,1,1,1,1,1,1,1,1,,,,,,
137992,1514,[벨뷰동] 데이지/아이리스/바이올렛/튤립,4,2,2,5,160000,200000,203000,221000,1,1,,1,1,,1,1,1,1,,1,1,1,,,,,,
137992,1520,[벨뷰동] 스위트,1,0,2,3,180000,230000,212000,237000,1,1,,1,1,,1,1,1,1,1,1,1,1,,,,,,
137992,32790,[노블동] 마루,1,0,4,6,300000,350000,336000,351000,1,1,,1,1,,1,1,1,1,,1,1,1,,,,,,
2507786,47372,스탠다드 더블,15,15,2,4,22700,67700,45700,78700,1,,,1,1,1,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/59/2507759_image2_1.jpg,벨호텔_스탠다드더블1,http://tong.visitkorea.or.kr/cms/resource/62/2507762_image2_1.jpg,벨호텔_스탠다드더블2,http://tong.visitkorea.or.kr/cms/resource/57/2507757_image2_1.jpg,벨호텔_스탠다드더블3
2507786,47373,스탠다드 트윈,6,3,2,2,73600,78600,83600,97600,1,1,,1,1,1,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/58/2507758_image2_1.jpg,벨호텔_스탠다드트윈1,http://tong.visitkorea.or.kr/cms/resource/63/2507763_image2_1.jpg,벨호텔_스탠다드트윈2,http://tong.visitkorea.or.kr/cms/resource/66/2507766_image2_1.jpg,벨호텔_스탠다드트윈3
2507786,47374,디럭스 더블,11,4,2,3,29100,34100,70100,109100,1,1,,1,1,1,1,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/65/2507765_image2_1.jpg,벨호텔_디럭스더블1,http://tong.visitkorea.or.kr/cms/resource/64/2507764_image2_1.jpg,벨호텔_디럭스더블2,http://tong.visitkorea.or.kr/cms/resource/68/2507768_image2_1.jpg,벨호텔_디럭스더블3
2507786,47375,디럭스 트윈,11,4,2,3,54800,79800,75800,124800,1,1,,1,1,1,1,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/67/2507767_image2_1.jpg,벨호텔_디럭스트윈1,http://tong.visitkorea.or.kr/cms/resource/70/2507770_image2_1.jpg,벨호텔_디럭스트윈2,http://tong.visitkorea.or.kr/cms/resource/69/2507769_image2_1.jpg,벨호텔_디럭스트윈3
2507786,47376,로얄스위트,4,3,2,7,30400,51400,55400,90400,1,1,,1,1,1,1,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/74/2507774_image2_1.jpg,벨호텔_스위트1,http://tong.visitkorea.or.kr/cms/resource/73/2507773_image2_1.jpg,벨호텔_스위트2,http://tong.visitkorea.or.kr/cms/resource/53/2507753_image2_1.jpg,벨호텔_스위트3
2801323,101801,C동 305호,1,1,4,7,180000,200000,330000,335000,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
2623585,56011,보병궁(1월),6,2,8,13,310000,370000,420000,449000,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
2623585,56012,쌍어궁(2월),18,14,4,4,180000,230000,290000,322000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
2623585,56013,백양궁(3월),16,10,2,7,120000,160000,220000,251000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
2623585,56014,금우궁(4월),8,3,4,5,180000,230000,290000,329000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
2623585,56015,쌍자궁(5월),8,1,2,6,120000,160000,220000,255000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
2623585,56017,사자궁(7월),6,5,2,5,120000,160000,220000,247000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
