contentid,title,class,area,sigungu,addr,tel,firstimage,firstimage2
2561880,랜딩관 제주신화월드 호텔 앤 리조트,관광호텔,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,1670-8800,http://tong.visitkorea.or.kr/cms/resource/61/2561861_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2561861_image2_1.jpg
139522,럭셔리관광호텔,관광호텔,경기도,오산시,경기도 오산시 경기대로 231,031-378-8013~5,http://tong.visitkorea.or.kr/cms/resource/77/1856177_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1856177_image3_1.jpg
3044556,럭셔리모텔,모텔,경상북도,안동시,경상북도 안동시 복주1길 91 (옥동),054-858-2006,,
2576479,레드,게스트하우스,서울특별시,중구,서울특별시 중구 소공로6길 32,010-3748-3902,http://tong.visitkorea.or.kr/cms/resource/00/2576100_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2576100_image2_1.jpg
2814153,레몬그라스,펜션,경기도,양평군,경기도 양평군 명성길 230,"010-4792-3288, 010-9073-1301",http://tong.visitkorea.or.kr/cms/resource/63/2812763_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2812763_image2_1.jpg
1638654,레몬테라스,펜션,전북특별자치도,부안군,전북특별자치도 부안군 변산면 고사길 86,063-584-1153,,
1271286,레몬트리,펜션,충청남도,태안군,충청남도 태안군 고남면 구매길 56-9,010-8583-1300,,
2801387,레몬트리,펜션,강원특별자치도,평창군,강원특별자치도 평창군 봉평면 안흥동길 70-113,,http://tong.visitkorea.or.kr/cms/resource/51/2801351_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2801351_image2_1.jpg
2918623,레브호텔,관광호텔,경기도,수원시,경기도 수원시 팔달구 효원로219번길 46-24,,,
2586384,레스케이프 호텔 ,관광호텔,서울특별시,중구,서울특별시 중구 퇴계로 67,02-317-4000,http://tong.visitkorea.or.kr/cms/resource/20/2821120_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2821120_image3_1.jpg
2894945,레스트호텔,관광호텔,경기도,김포시,경기도 김포시 태장로795번길 151,,http://tong.visitkorea.or.kr/cms/resource/31/2894931_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/31/2894931_image3_1.JPG
2576453,레이지폭스,게스트하우스,서울특별시,마포구,서울특별시 마포구 양화로7길 66,"010-4575-2413, 02-324-2413",http://tong.visitkorea.or.kr/cms/resource/71/2576071_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/71/2576071_image2_1.png
3080070,레이크45호텔,모텔,전라남도,나주시,전라남도 나주시 배멧3길 5-4 (빛가람동),,,
2918421,레이크베이호스텔,관광호텔,경기도,고양시,경기도 고양시 일산동구 정발산로 15 드림월드빌딩,,http://tong.visitkorea.or.kr/cms/resource/80/2893580_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2893580_image3_1.jpg
2902851,레이크오션,콘도미니엄,강원특별자치도,고성군,강원특별자치도 고성군 잼버리동로 583-20,,http://tong.visitkorea.or.kr/cms/resource/42/2902842_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2902842_image3_1.jpg
907722,레이크파크,펜션,충청남도,태안군,충청남도 태안군 안면읍 방죽길 39,,,
138451,레이크힐스 골프텔 안성,관광호텔,경기도,안성시,경기도 안성시 양성면 양성로 349-61,031-671-2888,http://tong.visitkorea.or.kr/cms/resource/91/1336891_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/1336891_image3_1.jpg
143060,레이크힐스 호텔 속리산,관광호텔,충청북도,보은군,충청북도 보은군 속리산면 법주사로 305,043-542-5281,http://tong.visitkorea.or.kr/cms/resource/94/1595394_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/1595394_image3_1.jpg
642452,레이펜션,펜션,충청남도,태안군,충청남도 태안군 남면 청포대길 104,010-5207-6319,,
2775502,레인보우캐슬리조트,관광단지,충청남도,태안군,충청남도 태안군 남면 몽대로 333-7,,http://tong.visitkorea.or.kr/cms/resource/16/2775616_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2775616_image2_1.jpg
1635968,레인보우펜션,펜션,전북특별자치도,부안군,전북특별자치도 부안군 변산면 고사길 96-3,010-3752-2357,,
1834542,레인보우호텔,모텔,서울특별시,용산구,서울특별시 용산구 한강대로71길 48,02-792-9993~4,http://tong.visitkorea.or.kr/cms/resource/71/1834571_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/71/1834571_image2_1.JPG
3080539,렉스관광호텔,관광호텔,서울특별시,강남구,서울특별시 강남구 강남대로 588 (논현동),,http://tong.visitkorea.or.kr/cms/resource/35/3080535_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/35/3080535_image3_1.JPG
142979,렉스호텔,관광호텔,서울특별시,중구,서울특별시 중구 퇴계로10길 23,02-752-3191,,
725425,렉시모텔,모텔,전라남도,여수시,전라남도 여수시 봉산남5길 11,061-641-7376,http://tong.visitkorea.or.kr/cms/resource/62/726762_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/726762_image3_1.jpg
943362,로그캠프,펜션,경기도,양평군,경기도 양평군 용문면 연수로 293,010-8654-5772,,
2622842,로뎀나무,펜션,경기도,가평군,경기도 가평군 청평면 양진길 28-18,010-4353-9911,,
2800430,로뎀나무펜션,펜션,강원특별자치도,평창군,강원특별자치도 평창군 평창읍 안정말길 58,,http://tong.visitkorea.or.kr/cms/resource/48/2800348_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2800348_image2_1.jpg
3111838,로만티카 애견리조트,펜션,인천광역시,강화군,인천광역시 강화군 화도면 해안남로 1986,,,
3076237,로사나부티크호텔,모텔,서울특별시,송파구,서울특별시 송파구 삼학사로 98 (석촌동),,,
2576335,로시난테펜션,펜션,경상남도,통영시,경상남도 통영시 사량면 대항길 64-46,010-9564-6000,,
2569543,로얄 홈스테이,게스트하우스,서울특별시,서초구,서울특별시 서초구 남부순환로 2183,010-9054-0239,http://tong.visitkorea.or.kr/cms/resource/73/2567073_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2567073_image2_1.jpg
2634434,로얄스퀘어호텔,게스트하우스,서울특별시,강서구,서울특별시 강서구 공항대로 30,,,
2761671,로얄장모텔,모텔,강원특별자치도,평창군,강원특별자치도 평창군 평창읍 백오1길 44,,http://tong.visitkorea.or.kr/cms/resource/27/2769427_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2769427_image2_1.jpg
3079651,로얄프라임호텔,관광호텔,경기도,수원시,경기도 수원시 권선구 금곡로197번길 17-10 (금곡동),,,
142723,로얄호텔서울,관광호텔,서울특별시,중구,서울특별시 중구 명동길 61,02-756-1112,http://tong.visitkorea.or.kr/cms/resource/50/2815050_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2815050_image2_1.jpg
3082668,로오우,서비스드레지던스,경상북도,영덕군,경상북도 영덕군 병곡면 흰돌로 116,,http://tong.visitkorea.or.kr/cms/resource/60/3082960_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/3082960_image3_1.jpg
2539133,로제토호텔,모텔,경기도,포천시,경기도 포천시 소흘읍 민락로 632,031-541-2900,http://tong.visitkorea.or.kr/cms/resource/22/2539122_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2539122_image2_1.jpg
725282,로젠모텔,모텔,전라남도,여수시,전라남도 여수시 미평남1길 53-6,061-651-3430,http://tong.visitkorea.or.kr/cms/resource/84/726484_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/726484_image3_1.jpg
398122,로즈밸리,펜션,강원특별자치도,삼척시,강원특별자치도 삼척시 원덕읍 임원안길 525-9,033-573-3539,,
1747890,로지호텔,모텔,인천광역시,미추홀구,인천광역시 미추홀구 주안중로 32,0507-725-3965,http://tong.visitkorea.or.kr/cms/resource/10/1745410_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/1745410_image3_1.jpg
628467,로터스모텔,모텔,강원특별자치도,화천군,강원특별자치도 화천군 화천읍 상승로1길 6,033-442-0414,http://tong.visitkorea.or.kr/cms/resource/99/602099_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/602099_image3_1.jpg
2522312,롤링힐스호텔,관광호텔,경기도,화성시,경기도 화성시 남양읍 시청로 290,031-268-1000,http://tong.visitkorea.or.kr/cms/resource/67/2721267_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2721267_image2_1.jpg
2662936,롯데리조트 속초,관광호텔,강원특별자치도,속초시,강원특별자치도 속초시 대포항길 186,,,
1086973,롯데부여리조트,관광단지,충청남도,부여군,충청남도 부여군 규암면 백제문로 400,041-939-1000,,
2505908,롯데시티호텔 구로,관광호텔,서울특별시,구로구,서울특별시 구로구 디지털로 300,02-6210-1000,http://tong.visitkorea.or.kr/cms/resource/65/2505865_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2505865_image2_1.jpg
1556008,롯데시티호텔 김포공항,관광호텔,서울특별시,강서구,서울특별시 강서구 하늘길 38,02-6116-1000,,
1933910,롯데시티호텔 대전,관광호텔,대전광역시,유성구,대전광역시 유성구 엑스포로123번길 33,042-333-1000,http://tong.visitkorea.or.kr/cms/resource/28/1933928_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/1933928_image2_1.jpg
990208,롯데시티호텔 마포,관광호텔,서울특별시,마포구,서울특별시 마포구 마포대로 109,02-6009-1000,,
2504510,롯데시티호텔 명동,관광호텔,서울특별시,중구,서울특별시 중구 삼일대로 362,02-6112-1000,http://tong.visitkorea.or.kr/cms/resource/66/2504466_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2504466_image2_1.jpg
2570790,롯데시티호텔 울산,관광호텔,울산광역시,남구,울산광역시 남구 삼산로 204,052-990-1000,,
2046954,롯데시티호텔 제주,관광호텔,제주특별자치도,제주시,제주특별자치도 제주시 도령로 83,064-730-1000,http://tong.visitkorea.or.kr/cms/resource/11/2046911_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2046911_image2_1.jpg
2548198,롯데호텔 L7 강남,관광호텔,서울특별시,강남구,서울특별시 강남구 테헤란로 415,02-2077-1000,http://tong.visitkorea.or.kr/cms/resource/97/2548197_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2548197_image2_1.jpg
2504463,롯데호텔 L7 명동,관광호텔,서울특별시,중구,서울특별시 중구 퇴계로 137,02-6310-1000,http://tong.visitkorea.or.kr/cms/resource/48/2504448_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2504448_image2_1.jpg
142998,롯데호텔 부산,관광호텔,부산광역시,부산진구,부산광역시 부산진구 가야대로 772,051-810-1000,http://tong.visitkorea.or.kr/cms/resource/02/3019302_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3019302_image3_1.jpg
143064,롯데호텔 울산,관광호텔,울산광역시,남구,울산광역시 남구 삼산로 282 롯데호텔,,,
142766,롯데호텔 월드,관광호텔,서울특별시,송파구,서울특별시 송파구 올림픽로 240 롯데월드,02-419-7000,http://tong.visitkorea.or.kr/cms/resource/51/1180751_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/1180751_image3_1.jpg
143025,롯데호텔 제주,관광호텔,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중문관광로72번길 35,064-731-1000,,
142729,롯데호텔서울,관광호텔,서울특별시,중구,서울특별시 중구 을지로 30 롯데호텔,02-771-1000,http://tong.visitkorea.or.kr/cms/resource/56/2607356_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/56/2607356_image2_1.png
629606,롯지벨로세앙,펜션,충청남도,태안군,충청남도 태안군 이원면 원이로 2088-20,041-675-0405,http://tong.visitkorea.or.kr/cms/resource/92/1964192_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1964192_image3_1.jpg
733422,롱비치펜션,펜션,제주특별자치도,서귀포시,제주특별자치도 서귀포시 남태해안로 11-16 롱비치펜션,064-764-9944,http://tong.visitkorea.or.kr/cms/resource/59/729059_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/729059_image3_1.jpg
2814164,루민북촌,한옥,서울특별시,종로구,서울특별시 종로구 북촌로11길 13-12,070-8098-4497,http://tong.visitkorea.or.kr/cms/resource/63/2813663_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2813663_image2_1.jpg
2918735,루브호텔,관광호텔,경기도,김포시,경기도 김포시 약암로 879,,http://tong.visitkorea.or.kr/cms/resource/91/2877391_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2877391_image3_1.jpg
2490115,루소호텔,관광호텔,강원특별자치도,강릉시,강원특별자치도 강릉시 교동광장로100번길 12,033-647-9400,http://tong.visitkorea.or.kr/cms/resource/73/2581973_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2581973_image2_1.jpg
2571095,루이스호텔,모텔,울산광역시,동구,울산광역시 동구 해수욕장2길 65,052-209-2705,,
2007416,루체빌리조트,관광단지,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 산록남로 786,064-805-0114,http://tong.visitkorea.or.kr/cms/resource/90/2007390_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2007390_image2_1.jpg
2893601,룩소르 호텔,모텔,경기도,고양시,경기도 고양시 일산서구 강성로 253,,http://tong.visitkorea.or.kr/cms/resource/89/2893589_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2893589_image3_1.jpg
2950207,류황가원림,한옥,전라남도,순천시,전라남도 순천시 조정래길 806-70,010-9268-6524,http://tong.visitkorea.or.kr/cms/resource/85/3021485_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/3021485_image3_1.jpg
2697670,르그랑블루 리조트,게스트하우스,전라남도,여수시,전라남도 여수시 돌산읍 무술목길 34,,,
2902867,르네블루by워커힐,관광호텔,강원특별자치도,고성군,강원특별자치도 고성군 심층수길 96,,http://tong.visitkorea.or.kr/cms/resource/54/2902854_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2902854_image3_1.jpg
1833813,르네상스호텔,관광호텔,부산광역시,사상구,부산광역시 사상구 광장로 60,051-312-8580~1,http://tong.visitkorea.or.kr/cms/resource/16/2532216_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2532216_image3_1.jpg
3341540,르메르디앙 서울 명동,관광호텔,서울특별시,중구,서울특별시 중구 명동8나길 38 (충무로1가),,http://tong.visitkorea.or.kr/cms/resource/78/3341478_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3341478_image3_1.jpg
136577,르아브르,모텔,서울특별시,강서구,서울특별시 강서구 까치산로 83,02-2606-9552,http://tong.visitkorea.or.kr/cms/resource/39/1805439_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/1805439_image3_1.jpg
2544728,르이데아호텔,관광호텔,부산광역시,동구,부산광역시 동구 중앙대로180번길 16-10,051-441-0708,http://tong.visitkorea.or.kr/cms/resource/91/2544691_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/91/2544691_image2_1.JPG
1831623,리디자인호텔,모텔,경기도,용인시,경기도 용인시 기흥구 동백3로11번길 43,031-284-3434,http://tong.visitkorea.or.kr/cms/resource/35/1831735_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/1831735_image2_1.jpg
2592460,리버뷰,한옥,서울특별시,성동구,서울특별시 성동구 독서당로 191,,http://tong.visitkorea.or.kr/cms/resource/74/2592474_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2592474_image2_1.jpg
2800875,리버사이드,펜션,강원특별자치도,평창군,강원특별자치도 평창군 봉평면 애강나무길 86,,http://tong.visitkorea.or.kr/cms/resource/64/2800864_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2800864_image2_1.jpg
2650639,리버사이드게스트하우스,게스트하우스,서울특별시,광진구,서울특별시 광진구 뚝섬로 702-4,010-2350-8887,http://tong.visitkorea.or.kr/cms/resource/36/2650636_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2650636_image2_1.jpg
3044557,리버사이드호텔,관광호텔,강원특별자치도,춘천시,강원특별자치도 춘천시 신북읍 신샘밭로 745,033-242-3002,http://tong.visitkorea.or.kr/cms/resource/46/3054846_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/3054846_image3_1.jpg
3083662,리버사이드호텔,모텔,충청남도,보령시,충청남도 보령시 천변북길 87 (대천동),,http://tong.visitkorea.or.kr/cms/resource/57/3083657_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/57/3083657_image3_1.JPG
